NAME,DriveAlone,Carpool,Bus,Subway,LongDistanceRail,LightRail,Ferry,Taxi,Motorcycle,Bicycle,Walked,Other,WorkFromHome
Indiana,0.8323020467171871,0.08526539994245479,0.007696511434053764,8.689713503364207e-05,0.0008287411952282531,0.0013855265419252928,0.00012197783028796424,0.0006311306733369337,0.0012226748740474303,0.0041231081367258835,0.021337430586890378,0.007002943559988955,0.03799561137283956
Iowa,0.8124599386046288,0.08165672775680814,0.010496322403374283,3.094397435565489e-05,4.8626245416029104e-05,0.0,0.00020018856879066527,0.00042816356353334717,0.0016400306408497088,0.004651068798559147,0.03438507060593985,0.006745154899852037,0.047257763937892286
Kansas,0.8221223081052143,0.08856704067627053,0.004928794190129327,4.2210626806702764e-05,6.82405133375028e-05,3.7989564126032486e-05,8.512476406018392e-05,0.00026733396977578417,0.002142892820886944,0.004287192662667444,0.024651709565561192,0.008029164729081644,0.04476999781208251
Kentucky,0.8223395895354833,0.09268610607547358,0.010608794717847224,2.806559449165932e-05,0.00013720957307033447,0.00010134798010876977,0.0,0.0008528822326076471,0.0018190663096445856,0.002279030219369002,0.021492528315066442,0.010350487301877691,0.037304892144959835
Louisiana,0.8287097208129823,0.09254342778588177,0.011909792423759776,0.0007041059679481762,1.9002859930419528e-05,3.050459094093661e-05,8.301249338025372e-05,0.0009141375777054447,0.001163175057846206,0.0049577461407941895,0.016585996192426962,0.01147072634431482,0.03090865175208869
Maine,0.7929526629238939,0.08953947756353559,0.005362778962265029,0.00021879393335629894,0.0003258633049987431,2.327595035705308e-05,0.0006362093097594508,0.0018806967888498887,0.0005958643291405588,0.004216050474674215,0.040065669214607365,0.006379162127856347,0.057803495116705614
Maryland,0.7381669406690211,0.08997348427874545,0.03958080595444445,0.00045156201046572954,0.037456658257213664,0.0073652226972472125,0.00018719297888397516,0.0031914760856043343,0.0007812843802894332,0.002869635525417851,0.024580408579875243,0.007970151586903848,0.04742517699588766
Massachusetts,0.701041702033446,0.07622276805546005,0.03392443287853676,0.001909021474565734,0.04642651208851971,0.018014303823435343,0.0009004441449304224,0.0024482608389252074,0.0005440896655203788,0.008612708302602872,0.04809786880620108,0.010476365195722492,0.05138152269213398
Michigan,0.8236892304884265,0.0886461929532853,0.01370412167591523,0.00014112126857781368,0.00020745271658442012,9.816163949970952e-05,0.0001504699961492146,0.0012729850709724234,0.0009520120910209923,0.0046038031514115466,0.02095250178627473,0.005391099566174523,0.040190847595707596
Minnesota,0.7782959588730456,0.08587695449422554,0.03245123634298631,0.001154577820880777,0.0014118478787944284,0.0011287810942065084,9.656342282124856e-05,0.0009164810057655684,0.0012894877292989112,0.007039717546759181,0.026195878728890697,0.005775329335305505,0.05836718572701974
Mississippi,0.8457470838733567,0.09822625439733383,0.0028175852208438767,8.228928799193565e-06,0.0,3.703017959637104e-05,0.00018185932646217777,0.0006328046246579851,0.0014787385052150836,0.0010162727067004054,0.013791684667448414,0.01360571087658664,0.022456746692999238
Missouri,0.8173971745909457,0.08663872991747844,0.013245218139585726,0.00010302534807725015,0.0007313053521144469,0.0002189725194726639,2.1652785019625455e-05,0.0008098840074276038,0.0009125601170367954,0.002363296713351701,0.018347592157920048,0.007489418947513998,0.05172116940405599
Montana,0.759660777214287,0.09158571943801366,0.00675382975593932,0.0,0.0,0.0,0.0,0.00025185820987243886,0.0018315129021923753,0.012363215806218278,0.05675675131117384,0.0071648623544511405,0.06363147300785194
Nebraska,0.8203656923015334,0.08988644097199056,0.005587108283968397,1.539713839050633e-05,9.546225802113925e-05,0.0,0.0002617513526386076,0.0004567817722516878,0.0016864998917067934,0.005531678585762574,0.024611812479278017,0.0073372496810226165,0.044164125283435655
Nevada,0.7876857091867512,0.10173390028745931,0.033366076261524553,0.0,0.00039601244231271266,8.923185385444737e-05,0.00010398092060724857,0.00020943674788977728,0.002962350057300124,0.0037064404749789456,0.016777800884649023,0.01077935543628477,0.04218970544638788
New Hampshire,0.7974033153086753,0.08572886473001992,0.008005499528713067,1.7008851689900287e-05,0.00010914013167686016,0.0007951638165028383,6.803540675960115e-05,0.0012841683025874716,0.0017221462336024038,0.002824886784830939,0.0311984862121996,0.008338589540973615,0.06250469515176857
New Jersey,0.7079144749017648,0.08424486955460934,0.06398879147198111,0.0010438681066409004,0.020633839117236,0.029551078952518326,0.0025010784095590407,0.002928745489105811,0.0005609809125551364,0.0028695975839929133,0.02854648875161646,0.011177798833815873,0.044038387914604286
New Mexico,0.7997070478234177,0.09443721176045806,0.012325176916006328,0.00011276152986642884,0.00029158537015965436,0.0014624828722070164,0.0,0.00023121808649378844,0.0025308698925576253,0.007183706756238048,0.022596727182021027,0.008217923616023071,0.05090328819455123
New York,0.5260731866575215,0.06528561359522414,0.0577796595339188,0.0010450347557465342,0.19544366998986284,0.028225624618134507,0.001296015296467535,0.005836158568472432,0.0009123336379467941,0.007167259480838357,0.062205182619016385,0.005657501751321119,0.04307275949552911
North Carolina,0.8134708428826076,0.09151544550525875,0.009195621449691159,0.00014504953084799286,0.0006255936546558738,0.00031128364295247347,7.67400647556445e-05,0.0013162542374566743,0.0010847370280107722,0.0019850817314115026,0.017217660331612195,0.009021172908119877,0.0540345170326195
North Dakota,0.8016831392986181,0.09947614321215091,0.004482460526024131,0.00011329295835006047,0.0001526992047326902,0.0004285429294110983,9.35898351587456e-05,0.0013324237058126675,0.0008521600780243678,0.005807495560640056,0.029389671130245033,0.004972575715408089,0.051215805845424074
Ohio,0.8306260028086921,0.07485565625493242,0.015177754451725558,0.0001140548294677944,0.0005071760723269503,0.00011313503245595736,7.211208572802485e-05,0.001170901596068567,0.0009518059478489811,0.0030827916648730625,0.023369098720341604,0.0068504641847599934,0.04310904635077894
Oklahoma,0.8257722367705143,0.0948945035209822,0.004410551324697642,0.00028100785839054197,8.094876579151414e-06,2.8910273496969337e-05,0.0002798514474506632,0.0006978940022168398,0.002012733240859005,0.0027591965025507534,0.01705474854133215,0.008977796331748857,0.04282247530918092
Oregon,0.7236157939849086,0.09720768513117077,0.03286429716177483,0.004343577507323535,0.004679480834556555,0.0016689867512988614,0.0,0.0005080669447960256,0.00201541996339812,0.02249446654550279,0.03616067761915091,0.008289651860946552,0.06615189569517246
Pennsylvania,0.7613618474136787,0.083616973472028,0.03681062062442041,0.0013221575912139006,0.007271783102581729,0.009956082552287795,0.00019440049613951064,0.0009648086585512546,0.0009673181313929867,0.005182897909123958,0.03647686073647005,0.0074012719012151035,0.04847297741089657
Rhode Island,0.8025970413552097,0.083527259335872,0.017088994405528656,0.00011361321360851237,0.0011968564399103632,0.005672825286383652,0.00036042812593045306,0.0005465187344271544,0.0010264366194975944,0.003051885979345901,0.03613096077601743,0.006074389231034429,0.042612790497234106
South Carolina,0.8253460528369431,0.09301272341304676,0.005102717449651714,7.127204358601227e-05,0.00010600588761210686,4.3304532811754295e-05,0.00020479435308892136,0.0007686554574086387,0.0013474024948823967,0.002495423703277341,0.021005404947001566,0.009700215349832961,0.04079602753085673
South Dakota,0.7988269808355728,0.0888458570060348,0.004805054722297128,9.531071292413267e-05,0.0,0.0,0.0,0.00013715444054936165,0.002092186381261449,0.003996075988209368,0.03831490659550133,0.0076132337762569394,0.055273239541392745
Tennessee,0.8354803602991687,0.08586385185597832,0.006265736912878705,0.00021074836812638996,0.00010268949147559765,0.00030236350267814866,6.443262210233579e-05,0.00045069276814290084,0.0007007047653629017,0.0011336114451129702,0.013238219149442405,0.009522604608207709,0.046663984211322895
Texas,0.8053565069695515,0.10085627572550862,0.012444778359312564,0.00028240561394198184,0.0007400435201914538,0.0008222618859125127,5.648112278839637e-05,0.0005639507121628108,0.0015230345977386272,0.0025774010422566413,0.01573601630661646,0.01068400673642998,0.048356837407588435
Utah,0.7583877467414659,0.10965799675052323,0.016560208679948833,0.0025785406337873124,0.002460795870990756,0.005490807547926996,0.00022085851956513863,0.0004040944522012,0.0033797623924621055,0.006567928277415021,0.027474939176817797,0.006107399944820206,0.06070892101207546
Vermont,0.7555800132071319,0.07973963082921921,0.014034149869500958,2.5156441621332664e-05,0.0010597151032986384,4.087921763466558e-05,0.0002924436338479922,0.001408760730794629,0.0014559290588346278,0.0063174114021571645,0.05938492500235842,0.010861293670010376,0.06979969183359014
Virginia,0.7691785977248108,0.09474035974356898,0.018300874687267498,6.50522152447698e-05,0.019141975736969317,0.003732069682005497,0.00011396184374361525,0.001431630603646008,0.0015402918965178273,0.004098048626289962,0.02612954739077974,0.011208737620804373,0.050318852228351585
Washington,0.7205236362963704,0.09879022118581215,0.054727345984138996,0.0007107334919934817,0.0021781568099483034,0.0030198224987181364,0.0029894739762865315,0.0008540941312894422,0.00307127047007838,0.008622737806686272,0.03740383131308518,0.008407407814195363,0.05870126822139739
West Virginia,0.8156596624181881,0.0924560799173269,0.009588701343437823,0.0,0.0003582500861178092,0.000759214605580434,0.0001515673441267654,0.0,0.00031277988287977955,0.0011050637271787806,0.031739579745091284,0.008033069238718568,0.039836031691353774
Wisconsin,0.8069199776863395,0.08219847843327108,0.01675067432993017,3.497223992739489e-05,7.611605160668299e-05,0.0005060688836552436,5.8287066545658144e-05,0.0010481386025298644,0.0017513549171483637,0.00703113455089301,0.030303103031990342,0.00617362894247718,0.04714806526368555
Wyoming,0.77755585718003,0.08998333251285225,0.014849535490495313,0.00012658850998291054,0.0,0.0,0.00022152989247009347,0.0004782232599354399,0.001403022652310592,0.006139542734171162,0.04608173398127897,0.005218259689295535,0.05794237409717778
Puerto Rico,0.8240818628761694,0.08473970907685671,0.0071208445475819185,0.006714887122366888,0.003686796039573042,6.440670688507697e-05,0.0009036456147815344,0.0007621460314734108,0.001391575212395754,0.0023976860426762744,0.030833247132437756,0.01321508522178352,0.024088108375018784
