NAME,DriveAlone,Carpool,Bus,Subway,LongDistanceRail,LightRail,Ferry,Taxi,Motorcycle,Bicycle,Walked,Other,WorkFromHome
Illinois,0.6494589143610074,0.0736380559577327,0.018328009309273776,0.01255305963046414,0.006893923583421045,0.00040451090748515887,0.0001236795865252513,0.0027194446568996056,0.0005522904405051817,0.005227345339011771,0.0260923760990789,0.011450319717588794,0.19255807041100617
Indiana,0.7658403866948978,0.07768024350793055,0.004378250570311163,0.0004319757117667869,0.0005101755147658432,4.785827943542245e-05,0.000213954661005418,0.0006402999869562729,0.000714120600987382,0.003816463185565943,0.020114866126629254,0.006981365612543749,0.11863003954720437
Iowa,0.7441953451938831,0.07460887765549498,0.004747746079961111,0.0,3.211340186711097e-05,2.455730731014368e-05,6.107843100215222e-05,0.001895320384705961,0.0006894936283232648,0.0030558105737468534,0.02827931355399648,0.00809698499233686,0.134313358797372
Kansas,0.7442618203388242,0.07875469277576594,0.0026602014142506495,0.0,0.0,0.0,0.0,0.0014997296429538239,0.0010016850973460242,0.0027231564832179275,0.02226091238682952,0.008605258427060607,0.13823254343375133
Kentucky,0.7642155533859076,0.08424512899326753,0.005187451463187439,0.0,3.617967130513833e-05,8.153165364538214e-06,0.00011720175211523684,0.0011592782002702775,0.000624226723222457,0.0015073164467690025,0.020133732294891838,0.008260175659947779,0.11450560224375111
Louisiana,0.7927958773475843,0.08287690516435024,0.006788412929387099,0.00012839459319539595,7.218973111387724e-05,0.00019439663307094086,0.0003057750753609229,0.0020403911858400876,0.00019181842838830238,0.0035042958046422124,0.014286347787436305,0.012763660101870024,0.08405153521776032
Maine,0.6924712134632418,0.07689582339715201,0.0021848243283141425,0.0,3.482394979294891e-05,0.0,0.00035732400657112793,0.0014217256024164793,0.0008857395925597874,0.0028782751546259076,0.03757806999613909,0.007853557720696782,0.17743862278848993
Maryland,0.6220294160622681,0.06999435843773937,0.0182770891635483,0.009459936717528091,0.0014408589327684345,0.0005818475362884811,0.00010975164676612678,0.003792165108411694,0.0006372147849555719,0.0022248460692202,0.01754781404205159,0.013703557853532987,0.24020114364492098
Massachusetts,0.594840021259784,0.06294155317810514,0.01759576120293621,0.021113438645273017,0.005088621194098765,0.0008627569765047621,0.00038911984607644106,0.003329924280454442,0.0004835636571139446,0.0063526934637508775,0.03701658524078634,0.012884064407842977,0.23710189664727307
Michigan,0.7246871422202131,0.07222296604331513,0.007934508983075787,0.00013344592280727801,0.00012438750751738,6.849045706996057e-06,0.0002149716604163601,0.000697718914280437,0.0005430630434773003,0.0030820705681482256,0.017994652441861544,0.008478455774386249,0.16387976787479414
Minnesota,0.664519476696805,0.07134967962362224,0.012702956045475083,0.0001038463733889198,0.00016746087364372166,0.0008445254736529371,0.00015336252493860342,0.0016151205821448883,0.0007262368893953597,0.004338165055213948,0.02513666801689876,0.009300439937252032,0.20904206190756847
Mississippi,0.830434174361,0.07798680030941918,0.002199674122352244,0.0,0.0,0.0,0.00014648035681956583,0.00063365098174756,0.0006377655985121545,0.0004937540117513455,0.010194374495959446,0.014760776181306473,0.06251254958113202
Missouri,0.7392962052181515,0.0758107571281885,0.006830593581571933,0.00034501765638165826,0.00010206199596150647,0.00031030970489306513,8.556712792732362e-05,0.0007542965694798206,0.001110310804550934,0.0013811015547787694,0.018434389600535533,0.008472520237141219,0.14706686882043823
Montana,0.712509587668107,0.08684084184029671,0.0036801343516823606,0.0,0.0,0.0,0.0004131543762803482,0.0,0.0007115436480383774,0.012232047390337161,0.03563265220243799,0.007541980118858393,0.1404380584039617
Nebraska,0.7497049247855259,0.08010301887689224,0.0041766015256774845,0.0,0.0,0.0,3.9607411338809716e-05,0.00027329113823778704,0.0013813084704409888,0.0030507608583718185,0.023993179603767456,0.009051283676201491,0.12822602365354605
Nevada,0.70408930714951,0.10251195925421784,0.01964213670585607,0.00019425116177137136,1.2807768908002508e-05,0.0,0.0,0.0010609101912128743,0.0028945557732085667,0.001959588642924384,0.01311586690451168,0.024780186666116408,0.12973842978176273
New Hampshire,0.6995603775051866,0.06961939849603549,0.0028085098256923407,0.0003410041070534653,0.00030144763063526335,0.0,0.0,0.0006983764112454971,0.00047467771701842376,0.0007543010848022653,0.021581467927199716,0.010431997642979612,0.19342844165215126
New Jersey,0.5985810111648928,0.0714659154541616,0.03137894853203677,0.012210525552762771,0.01000781053207664,0.003685085145672766,0.0014225679072304505,0.005501577510016871,0.00021451780384510138,0.002732327085511735,0.023794486960398247,0.017575282837307162,0.22142994351408704
New Mexico,0.7220523387877124,0.08517447592258483,0.0035001179622953754,0.0,0.00015842279282287763,0.0,0.0,0.0010599510598940734,0.0014258051354058986,0.005857084405156605,0.01627081863553526,0.012171201471622374,0.1523297838269704
New York,0.49234606748749815,0.05926003631908633,0.046303064766671606,0.1135063487430704,0.01156229291068113,0.0002800002838814759,0.000937141544191031,0.006608450264408981,0.0007187967683642484,0.0076239918880868255,0.052928703167318854,0.011506071071501759,0.19641903478523923
North Carolina,0.7040007840101218,0.07495460024895186,0.004366887275221106,0.00012889519225024818,9.452314098351532e-05,0.0003455618725566177,0.00020029903684602057,0.001542650396137891,0.0008777148805612137,0.0014295090607182287,0.013866258348521142,0.010451354136062583,0.18774096240106783
North Dakota,0.7854819900877625,0.07719934052456445,0.0022418143616860856,0.0,0.0,0.0,0.00042222512641621347,0.0013797713952529832,0.0018321554592703548,0.0023398309088898494,0.03041277532596785,0.009469906406763644,0.08922019040342606
Ohio,0.7386848784949608,0.07240417907860879,0.007676378840692746,0.00019007066477761187,1.3290381732534163e-05,0.0001343602975152084,9.722005267360607e-05,0.0016170571307995677,0.0007000207912547104,0.002510607727282823,0.018360753393507814,0.009132312850488303,0.14847887029570553
Oklahoma,0.7717321881657119,0.08681488229355218,0.0015147013975051115,8.737577841953564e-05,0.0,7.328291093251377e-05,9.97775018081149e-05,0.001169144286723335,0.0014769325126398928,0.0020107703330482815,0.017594663200197074,0.013394988689064555,0.10403129293039758
Oregon,0.6259881528255055,0.07819033648208965,0.01340598652853423,0.0006684973782923623,0.00022892355171591144,0.0018374795060124157,0.00037917049474897087,0.001445111644645676,0.0013603439436777,0.010683775868107549,0.030189483729169735,0.009073697140739764,0.22654904090676062
Pennsylvania,0.6684920263880685,0.07042477570948687,0.020169966931753866,0.004127396649174413,0.0027472613428892734,0.0008227128015989215,3.622834594711024e-05,0.0013145949349808229,0.0005664795911729965,0.00374535227373216,0.029349406423252802,0.011369937026901028,0.18683386158104123
Rhode Island,0.6932907887628309,0.0756648058106729,0.008769659043159853,0.0004408277807791584,0.00232606999219641,0.0,0.0,0.0015513386157632511,0.0006152830301938892,0.002423614862836905,0.026350246113212076,0.013316750705324449,0.17525061528303018
South Carolina,0.765949691219855,0.08110966962484925,0.0029195482628127712,0.0,0.00012667461470881858,1.5080311274859354e-05,0.00011374863361608199,0.0010831972155713261,0.0009625547253724514,0.002341326041931021,0.01621004202236453,0.012164640806374404,0.11700382652126949
South Dakota,0.7609053738055592,0.07783108845033505,0.003859912119675229,0.0,0.00023339003514315337,0.0,9.649780299188072e-05,0.0010076165940314987,0.0011647060407624673,0.0030340704568609937,0.032162942150689176,0.00885760066067333,0.11084680188327806
Tennessee,0.7580735933852469,0.07500975022520985,0.0033861295768934374,0.0,1.3459379904457183e-05,0.00012614256049991266,3.5056989518586154e-05,0.0012589215343192276,0.00041223263567837464,0.0009956811040948443,0.011406041946939994,0.009477281505747781,0.13980570915594664
Texas,0.7072331592416237,0.09129195292644658,0.006792788915745568,0.00011103498540777341,0.00023358416679244276,0.0002970955917350661,0.00010208764840661863,0.0010089222551220205,0.0008409030004527939,0.002151907887605606,0.01320384923238449,0.014045778976427581,0.16268693517184973
Utah,0.6634149715494531,0.08833319458998894,0.008457427012839473,0.00026932531560030164,0.001921391285612152,0.002291101491572566,0.00037338282390041817,0.0006065940630906794,0.0022029586610124675,0.005733568707336422,0.01870586737442095,0.007328096996288207,0.2003621201288844
Vermont,0.6717056509408069,0.07352017321826111,0.004894635723216736,0.0003019121100301912,0.0,0.0,0.0,3.354579000335458e-05,0.0006038242200603824,0.005428318745997377,0.03928212009392821,0.008362050562654388,0.19586776859504132
Virginia,0.6559967645921773,0.07049210477917028,0.009185442916821494,0.004179615804704478,0.0010516482939041463,0.0001362943695646462,0.00020713929143818008,0.0012543304544959783,0.0012580838278402715,0.002489424870602454,0.020264697271672915,0.010589439133421162,0.22289501439418677
Washington,0.6197706368620536,0.07066900353501772,0.017243809357124027,0.0005493221800484549,0.0008813690362762553,0.0012995626959260468,0.0012622142400120823,0.0008012197951178208,0.0017739153476800476,0.005634709746611173,0.027890027607869565,0.010265100430543185,0.24195910916572
West Virginia,0.7712565690040563,0.0884548118970902,0.0028417967507376653,0.0006362231531502236,9.61403875871449e-05,0.0,0.0,0.0005952221055027648,0.0003690094288271297,0.001862013094886321,0.021348821361263058,0.010363368250202532,0.1021760245666967
Wisconsin,0.7335397377086805,0.06579623277497317,0.008240783526309768,2.0371086502084133e-05,9.778121521000383e-05,2.444530380250096e-05,0.00020846411853799428,0.001528510523873046,0.0011618309668355318,0.004766155205270951,0.026746897059128097,0.009399219312061618,0.14846957119881468
Wyoming,0.758941289294428,0.09225816915114164,0.007566248748360528,0.00030673981412272414,0.0,0.0,6.698915480841102e-05,0.0,0.001022466047075747,0.007509836828521866,0.033565092304003834,0.00927270932348005,0.08949045933405729
Puerto Rico,0.8170967036027612,0.06252895253631323,0.004451467260069325,0.001270359139338788,6.82072021121497e-05,0.0014332985666067012,0.0002737761307001564,0.0016350782061884774,0.0005039754378286616,0.0008743784381876967,0.024731742021415166,0.0109254675272142,0.07420659393126419
