NAME,DriveAlone,Carpool,Bus,Subway,LongDistanceRail,LightRail,Ferry,Taxi,Motorcycle,Bicycle,Walked,Other,WorkFromHome
Louisiana,0.7852984741643957,0.0852469213143055,0.006726136502636822,0.00030802951734944066,0.00023721244181733453,0.00020353718911675259,0.00015005296423935776,0.001998725292640422,0.000633887109658013,0.0027405713006620654,0.02143281267100714,0.013134834226140217,0.08188880530603129
Maine,0.7000591865078203,0.08151915943438795,0.0034295944259201743,8.643574161866308e-05,0.0007017410209379597,5.420546508289041e-05,0.0007339712974737323,0.0010152537108768394,0.0007442263854623872,0.004724665537630313,0.037598082591548634,0.012385216265155555,0.15694826161608466
Maryland,0.6511972099620035,0.07910707076234505,0.021035046320879186,0.014943768784700096,0.0029750097274005363,0.00038686897962988476,0.0001800722388737786,0.004486216679079774,0.0007530582851841589,0.002772667070291485,0.018328872356461585,0.011931853792795393,0.19190228504035559
Massachusetts,0.615428923829511,0.07129213978973856,0.021042640945744828,0.030514771282874144,0.008498275132516619,0.0011390971520921528,0.000858653247884092,0.0040895319913634275,0.0007090831656397929,0.007996225554983364,0.0401444451073674,0.013995800490006986,0.18429041231027762
Michigan,0.7404744257839029,0.07857260031091773,0.00804833249328314,2.7836401853946863e-05,3.8460982714231924e-05,3.251121743247229e-05,0.0002095167345648214,0.001380558036985441,0.0008404043460485484,0.00362871934702176,0.020289762068886382,0.009880860200065107,0.13657601207632358
Minnesota,0.692709082935854,0.07684409821676529,0.013824782036702567,0.0003364976272863088,0.0001489914193105042,0.001883170456319162,9.932761287366946e-05,0.0018176277457834752,0.0011486866794914155,0.00479745613199356,0.025637673139178255,0.009158073476757001,0.17159453252168483
Mississippi,0.8188157544426597,0.09587286561648775,0.0024984589505193198,0.0,0.0001495077835990761,0.0,0.00021826537391736776,0.0003110081701606449,0.0007867147543395233,0.0007203556846137303,0.01486443161857766,0.010553490606993607,0.05520914699813155
Missouri,0.754295358809694,0.07930962958250841,0.007052654837462073,0.0003833736952859247,0.0001962548484252748,0.00042363977625593796,0.00011775290905516486,0.001605906052804059,0.001284792516328911,0.0018062213463691669,0.016370022951666154,0.008097204349684181,0.1290571883244607
Montana,0.6937833816330562,0.10900694682318314,0.0048571578739422545,0.0,8.336912768706854e-05,0.0,0.0,0.00038966005331999426,0.0014680215962288156,0.00955845172655651,0.04356036921649331,0.011345450854805414,0.12594719109472727
Nebraska,0.7646344260568337,0.08726168760662348,0.003720070365342608,1.6734902410908795e-05,0.0,0.0,0.0003425732964115447,0.0005030314783514349,0.0008524956169321774,0.002790791078525084,0.02267087073666056,0.008831106442838988,0.10837621241906951
Nevada,0.6995630996094385,0.11234865992207359,0.02175274000476667,6.506038333843416e-05,0.00022372805290869706,0.0,0.00031335205036470327,0.002297029860724308,0.0029463059311833754,0.0032523552854590706,0.014165902649750081,0.021291342388233898,0.12178042386175864
New Hampshire,0.7105140817103799,0.07855234677101278,0.002149631133598355,6.23474351485021e-05,0.0005042009972878866,0.0,0.0001504470717713855,0.0017240421197585799,0.0012076427112459865,0.0025454018088888466,0.021356707296411905,0.008469763527021513,0.17276338741747435
New Jersey,0.6154641938726665,0.08284375644001916,0.0406745922106729,0.016983556240612877,0.015841119865022617,0.0041075268397787155,0.002218996298566819,0.0054497595617829025,0.00029059316761504924,0.0030565373819614237,0.03012937571876302,0.01618328736067076,0.1667567050418673
New Mexico,0.7329314678185911,0.100702393811854,0.005602515693761843,0.0,0.0010343433998760922,0.00018980734554427256,6.717900432184928e-05,0.00034762468903052165,0.00151312709734451,0.004771841973655167,0.021674292727712832,0.011335124062559649,0.11983028237574816
New York,0.4903548871316579,0.0652818277660696,0.05121251418899583,0.14439424291135322,0.016734131995161647,0.0005223465380977863,0.0018328937891826393,0.008582334474126825,0.0007632004204304519,0.008470737423523042,0.05593171834989558,0.011283536296701344,0.14463562871480412
North Carolina,0.7121252489634603,0.08470672937586597,0.004189037402356331,0.00010368807974938669,2.3388288665275193e-05,0.0005989350922365889,5.554718558002859e-05,0.0008622482421264788,0.0011986497940953537,0.0015777349728783557,0.016384470722052992,0.009936319537036623,0.16823800234389633
North Dakota,0.7876565260250442,0.08770581403293025,0.0023155603704896593,0.00017324002771840444,0.00022448003591680574,0.0,0.00022448003591680574,0.0002928000468480075,0.0007564001210240193,0.0028182004509120723,0.03418928547028568,0.00739808118369299,0.07624513219922115
Ohio,0.7480811636929989,0.07770637803062719,0.009534380762559663,0.00023920308978313078,3.2859508640814124e-05,3.621612511487578e-05,6.183240873271475e-05,0.0022890357712851,0.0008812001564536605,0.002916899715959581,0.019484805303878024,0.008468390036007661,0.1302676353979587
Oklahoma,0.7779239245773177,0.09365458659498549,0.0024196224492417768,2.186735155211728e-05,5.357501130268734e-05,0.0,0.00034113068421302953,0.0005854983378079401,0.0016750391288921835,0.001982275418199431,0.017411878673373384,0.00963803519659569,0.09429256657651851
Oregon,0.6412451948810277,0.08573840689017566,0.01692423726339351,0.0009615103887888667,0.00023502505960780497,0.0026903800301688484,0.00012894749647219113,0.001053476716461486,0.0015639141647608389,0.012596953919517298,0.03602160478808817,0.011207727117901805,0.18963262128363584
Pennsylvania,0.6877867334274465,0.07463594830559034,0.02130912045632597,0.006046535535331478,0.0043719462775597875,0.001657084285961856,0.00013447001072099956,0.002177141084821296,0.0010628700610716638,0.005160306553431778,0.031982856585426093,0.01134019814673272,0.15233478926957958
Rhode Island,0.7244506053515108,0.07719321831896865,0.009787000566835749,0.0,0.004093208144993678,0.0,0.0,0.0038279580832231153,0.0009610772786070375,0.004202215019693908,0.028983111201546445,0.0123577460285162,0.1341438600061044
South Carolina,0.7636995911045324,0.08511854946058556,0.0035673689081784405,2.2464539724045594e-05,2.5323662961651398e-05,7.18865271169459e-05,9.761863625539813e-05,0.0020336535142913277,0.000984355286089998,0.002373889179566418,0.015642263232941347,0.011924177685523401,0.11443885826223306
South Dakota,0.7854695816539384,0.07139703179412667,0.003854360843870109,0.0007460754906588303,0.0,0.0,0.00035019869969700197,0.0012093818449163548,0.002592775466079667,0.0021990738223209255,0.025379617565618753,0.007854456550347045,0.09894744626842622
Tennessee,0.7495635685136467,0.08606339691503162,0.0036074370899254068,8.386622088697153e-05,0.00016237927873860445,3.0334590533585446e-05,9.427514901124105e-05,0.0009008183796689247,0.00041130135988184973,0.0012499635687515651,0.011933092599608982,0.012532349461620497,0.13336721687269404
Texas,0.7117363583854838,0.10044010175947264,0.007456016644754442,0.00021844163763397805,0.00011808030221912755,0.0005595317486163113,9.26092874379793e-05,0.001356262322382066,0.0013423501648521454,0.0020324208642218413,0.014940480536995438,0.014541665354471045,0.14516568099145924
Utah,0.6735310834088717,0.09932292410512601,0.00927561914699513,0.0006033349558283031,0.0017097405076757614,0.0019300889263260982,0.00012882804370826568,0.0007939538259305786,0.0020857318569600662,0.005115814079564433,0.018471376565537625,0.0073379521004508985,0.17969355247702518
Vermont,0.6982986308508622,0.07268571157854842,0.004432561114269471,0.0015130519234413493,0.00016581390941823005,0.00022799412545006632,0.0,0.00020726738677278756,0.0016759048701913966,0.006984910934242941,0.041995333522834945,0.0063719916619291266,0.16544082812203903
Virginia,0.6793044749597422,0.08033709608640731,0.009780476058568835,0.006697325000948255,0.0016820322314800022,0.00020597251324396364,0.0002045932330213478,0.001939267992997854,0.0012119275556051075,0.003102690860774305,0.02153355271551541,0.012266858539870968,0.18173373225182438
Washington,0.6285206352708367,0.08715395948942511,0.02376138551754623,0.001432775460643685,0.001157251724885257,0.003255030649739085,0.0018513946210169715,0.0008791262541338316,0.0016534025880498668,0.006094043874097881,0.03135584996210573,0.008357553318005645,0.20452759126951398
West Virginia,0.7832191210723342,0.0827900168257292,0.005576016388232721,0.0,0.0002613972646839913,0.0,8.529805479161823e-05,0.00014308060803755316,0.0006534931617099783,0.0006067168090823168,0.023623433852046398,0.01194447922098112,0.09109694674237098
Wisconsin,0.7391078064926304,0.07806191791921349,0.010149957982884292,2.1058697609804396e-05,0.00016947237600271157,9.158862135057785e-05,0.00011966688483031704,0.0016820216884529478,0.0015677030442854383,0.004857205316953455,0.027080482331084177,0.007496562084048939,0.12959455656065338
Wyoming,0.7622129988788067,0.08214308098358601,0.009491841751568626,0.0001357967088448923,0.0,0.0,0.0,0.0001357967088448923,0.0025487997660118247,0.009356045042723735,0.034687354192636334,0.00822788776924309,0.09106039819773394
Puerto Rico,0.8273245605486917,0.06226202478042938,0.004023763414759469,0.0009806926684585496,0.0003047500252481852,0.0021890619546170516,0.0,0.0012925299035962275,0.00023476382758944503,0.0013377108666417434,0.025187943947256985,0.016134919214666272,0.058727278848044906
